time,lane_id,density,entering_rate,exit_rate,vehicle_count,congested
397.0,131_0,0.0283205890682526,1,0,1,0
397.0,144_0,0.0,7,7,0,0
397.0,1469_0,0.3166869671132765,9,1,13,0
397.0,148_0,0.0,3,5,0,0
397.0,152_0,0.2467003823855927,4,0,4,0
397.0,1595_0,0.3856105133311697,10,4,9,0
397.0,15_0,0.0,8,8,0,0
397.0,1614_0,0.370050573578389,0,0,6,1
397.0,162_0,0.0479731350443751,1,4,2,0
397.0,164_0,0.5086038823429686,12,0,12,1
397.0,172_0,0.5144621012918715,4,0,9,1
397.0,1766_0,0.2548853016142736,4,1,9,0
397.0,1774_0,0.2723014922121773,16,12,10,0
397.0,1775_0,0.0490124001372347,0,0,2,0
397.0,1785_0,0.082840890263434,3,4,3,0
397.0,190_0,0.2424568965517241,1,0,9,1
397.0,1915_0,0.5230125523012553,18,1,19,1
397.0,1925_0,0.2895333687207451,0,0,12,0
397.0,1946_0,0.0171752467944201,10,16,0,0
397.0,1950_0,0.2723014922121773,4,1,10,0
397.0,1988_0,0.167905972655313,0,1,7,0
397.0,1994_0,0.3232758620689655,0,0,12,0
397.0,2138_0,0.2938756318326084,9,4,5,0
397.0,214_0,0.5410084397316598,0,1,20,0
397.0,2165_0,0.0825809293107245,3,1,3,0
397.0,2169_0,0.1695346274476561,12,8,4,0
397.0,2192_0,0.0,6,9,0,0
397.0,2214_0,0.5016617043977785,0,0,12,1
397.0,2220_0,0.2424568965517241,6,16,9,1
397.0,2230_0,0.2450620006861736,2,0,10,0
397.0,229_0,0.0,15,19,0,0
397.0,334_0,0.0,5,5,0,0
397.0,444_0,0.2448979591836734,6,0,6,0
397.0,474_0,0.5118534482758621,10,0,19,1
397.0,55_0,0.1233501911927963,2,3,2,1
397.0,583_0,0.1960496005489388,1,1,8,0
397.0,587_0,0.141602945341263,5,0,5,0
397.0,588_0,0.4557447829215639,0,0,19,0
397.0,58_0,0.0,0,1,0,0
397.0,5_0,0.1927466027835,6,3,3,0
397.0,612_0,0.0,2,2,0,0
397.0,64_0,0.4114381202717199,10,4,6,0
397.0,71_0,0.1271509705857421,3,0,3,1
397.0,75_0,0.0,2,2,0,0
397.0,827_0,0.3814529117572264,0,0,9,0
397.0,852_0,0.0,2,8,0,0
397.0,854_0,0.1752336448598131,4,1,3,1
397.0,873_0,0.3504672897196262,15,10,6,1
397.0,879_0,0.4901426859819192,13,0,18,1
398.0,-1004_0,0.3182228851815203,2,7,6,0
398.0,-1025_0,0.5257009345794393,4,2,9,1
398.0,-1034_0,0.5281504172388296,0,0,10,0
398.0,-1150_0,0.3502155172413793,14,7,13,0
398.0,-1194_0,0.0,6,9,0,0
398.0,-1204_0,0.141602945341263,6,6,5,0
398.0,-1211_0,0.5097706032285472,4,1,18,1
398.0,-1212_0,0.3814529117572264,0,0,9,0
398.0,-1242_0,0.2265647125460209,16,15,8,1
398.0,-144_0,0.0494393708558714,8,7,1,0
398.0,-1469_0,0.1948842874543239,0,0,8,0
398.0,-1595_0,0.1649986906710145,11,6,5,0
398.0,-15_0,0.0,7,7,0,0
398.0,-162_0,0.5037179179659391,0,0,21,1
398.0,-164_0,0.5086038823429686,0,1,12,1
398.0,-1725_0,0.2155172413793103,5,1,4,0
398.0,-172_0,0.4001371898936778,14,9,7,1
398.0,-1739_0,0.3083754779819909,10,5,5,1
398.0,-1755_0,0.1271509705857421,0,0,3,0
398.0,-1785_0,0.19737857030707,0,1,7,0
398.0,-1918_0,0.1695346274476561,0,0,4,0
398.0,-1939_0,0.0,0,4,0,0
398.0,-1940_0,0.3502155172413793,0,1,13,0
398.0,-1950_0,0.0497774375892511,2,0,2,0
398.0,-1974_0,0.2467003823855927,10,6,4,0
398.0,-1980_0,0.1977439326923318,4,1,3,0
398.0,-1988_0,0.1892661377683486,19,17,7,1
398.0,-199_0,0.3589771911415474,6,0,13,1
398.0,-2020_0,0.3622513879309617,7,12,14,1
398.0,-202_0,0.2040816326530612,20,15,5,0
398.0,-2126_0,0.2938756318326084,0,0,5,1
398.0,-214_0,0.0541008439731659,2,4,2,1
398.0,-2173_0,0.2286498227963873,10,6,4,0
398.0,-2192_0,0.0,0,5,0,0
398.0,-219_0,0.4549970601720522,14,19,12,1
398.0,-2213_0,0.2620270411906509,10,0,10,0
398.0,-2214_0,0.1365764274284822,4,1,3,0
398.0,-2228_0,0.0,8,12,0,0
398.0,-27_0,0.1850252867891945,8,5,3,1
398.0,-31_0,0.2467003823855927,0,0,4,0
398.0,-338_0,0.5118534482758621,0,6,19,1
398.0,-340_0,0.0,12,15,0,0
398.0,-3_0,0.5387931034482759,8,12,20,1
398.0,-45_0,0.0,0,1,0,0
398.0,-55_0,0.0616750955963981,8,9,1,0
398.0,-583_0,0.4901240013723472,8,0,20,1
398.0,-587_0,0.5097706032285472,0,0,18,1
398.0,-588_0,0.3153715616733311,4,0,14,1
398.0,-592_0,0.3053506835157608,7,1,13,0
398.0,-64_0,0.4934007647711854,0,1,8,0
398.0,-827_0,0.3403081626939072,14,6,8,1
398.0,-831_0,0.2282766595339619,11,2,9,1
398.0,-844_0,0.4489795918367347,0,4,11,0
398.0,-852_0,0.2761363008781134,0,1,10,0
398.0,-854_0,0.3504672897196262,7,12,6,1
398.0,-873_0,0.4088785046728972,8,5,7,1
398.0,-991_0,0.4184324544728615,1,11,18,1
398.0,1002_0,0.0155821502096185,1,5,1,0
398.0,1004_0,0.0446654839335369,11,14,0,0
398.0,1026_0,0.2459621218332376,8,2,6,0
398.0,1148_0,0.2155172413793103,4,1,8,1
398.0,1150_0,0.1616379310344827,10,6,6,0
398.0,1154_0,0.0,8,8,0,0
398.0,1204_0,0.0,6,10,0,0
398.0,1205_0,0.5086038823429686,10,1,12,1
398.0,120_0,0.0544602984424354,4,2,2,0
398.0,1212_0,0.0,10,10,0,0
398.0,1242_0,0.0,0,3,0,0
398.0,1257_0,0.3083754779819909,5,0,5,1
398.0,1259_0,0.3083754779819909,0,0,5,0
398.0,131_0,0.0566411781365052,2,0,2,0
398.0,144_0,0.0,7,7,0,0
398.0,1469_0,0.3166869671132765,9,1,13,0
398.0,148_0,0.0,3,5,0,0
398.0,152_0,0.2467003823855927,4,0,4,0
398.0,1595_0,0.3683074317779651,10,4,9,0
398.0,15_0,0.0,8,8,0,0
398.0,1614_0,0.370050573578389,0,0,6,1
398.0,162_0,0.0479731350443751,1,3,2,0
398.0,164_0,0.5086038823429686,12,0,12,1
398.0,172_0,0.5144621012918715,3,0,9,1
398.0,1766_0,0.2548853016142736,4,0,9,0
398.0,1774_0,0.2723014922121773,16,11,10,0
398.0,1775_0,0.0490124001372347,0,0,2,0
398.0,1785_0,0.082840890263434,3,3,3,0
398.0,190_0,0.2424568965517241,1,0,9,1
398.0,1915_0,0.5230125523012553,18,1,19,1
398.0,1925_0,0.2895333687207451,0,0,12,0
398.0,1946_0,0.0,10,15,0,0
398.0,1950_0,0.2723014922121773,4,1,10,0
398.0,1988_0,0.167905972655313,0,1,7,0
398.0,1994_0,0.3232758620689655,0,0,12,0
398.0,2138_0,0.2564051326212118,9,5,4,0
398.0,214_0,0.5410084397316598,0,1,20,0
398.0,2165_0,0.0825809293107245,3,1,3,0
398.0,2169_0,0.1299895158966504,12,9,3,0
398.0,2192_0,0.0,5,8,0,0
398.0,2214_0,0.5016617043977785,0,0,12,1
398.0,2220_0,0.2424568965517241,6,16,9,1
398.0,2230_0,0.2450620006861736,2,0,10,0
398.0,229_0,0.0,15,19,0,0
398.0,334_0,0.0,5,5,0,0
398.0,444_0,0.2448979591836734,6,0,6,0
398.0,474_0,0.5118534482758621,10,0,19,1
398.0,55_0,0.1233501911927963,2,3,2,1
398.0,583_0,0.1960496005489388,1,1,8,0
398.0,587_0,0.141602945341263,5,0,5,0
398.0,588_0,0.4557447829215639,0,0,19,0
398.0,5_0,0.1752336448598131,6,3,3,0
398.0,612_0,0.0,2,2,0,0
398.0,64_0,0.370050573578389,10,4,6,0
398.0,71_0,0.1271509705857421,3,0,3,1
398.0,75_0,0.0,2,2,0,0
398.0,827_0,0.3814529117572264,0,0,9,0
398.0,852_0,0.0,2,8,0,0
398.0,854_0,0.1752336448598131,4,1,3,1
398.0,873_0,0.4088785046728972,15,10,7,1
398.0,879_0,0.4901426859819192,13,0,18,1
399.0,-1004_0,0.3437569826404788,2,7,6,0
399.0,-1025_0,0.5257009345794393,3,2,9,1
399.0,-1034_0,0.5281504172388296,0,0,10,0
399.0,-1150_0,0.3502155172413793,14,6,13,0
399.0,-1194_0,0.0,6,9,0,0
399.0,-1204_0,0.141602945341263,6,6,5,0
399.0,-1211_0,0.5097706032285472,3,1,18,1
399.0,-1212_0,0.3814529117572264,0,0,9,0
399.0,-1242_0,0.2265647125460209,15,15,8,1
399.0,-144_0,0.0408163265306122,8,7,1,0
399.0,-1469_0,0.1948842874543239,0,0,8,0
399.0,-1492_0,0.0052797335325026,1,0,1,0
399.0,-1595_0,0.1650894845355654,11,7,4,0
399.0,-15_0,0.0,7,7,0,0
399.0,-162_0,0.5037179179659391,0,0,21,1
399.0,-164_0,0.5086038823429686,0,1,12,1
399.0,-1725_0,0.2155172413793103,5,1,4,0
399.0,-172_0,0.4001371898936778,14,9,7,1
399.0,-1739_0,0.3083754779819909,10,5,5,1
399.0,-1755_0,0.1271509705857421,0,0,3,0
399.0,-1785_0,0.1932954106146794,0,1,7,0
399.0,-1918_0,0.1695346274476561,0,0,4,0
399.0,-1939_0,0.0,0,4,0,0
399.0,-1940_0,0.3502155172413793,0,1,13,0
399.0,-1950_0,0.0544602984424354,2,0,2,0
399.0,-1974_0,0.2467003823855927,10,6,4,0
399.0,-1980_0,0.1977439326923318,4,1,3,0
399.0,-1988_0,0.167905972655313,19,17,7,1
399.0,-199_0,0.3589771911415474,6,0,13,1
399.0,-2020_0,0.3693931398416886,7,12,14,1
399.0,-202_0,0.2040816326530612,20,15,5,0
399.0,-2126_0,0.3130146177555178,1,0,6,1
399.0,-214_0,0.0541008439731659,2,3,2,1
399.0,-2173_0,0.2286498227963873,10,6,4,0
399.0,-2192_0,0.0,0,5,0,0
399.0,-219_0,0.4699984333385555,14,19,12,1
399.0,-2213_0,0.2620270411906509,10,0,10,0
399.0,-2214_0,0.1404460480458349,5,1,4,0
399.0,-2228_0,0.0,8,12,0,0
399.0,-27_0,0.1747938232944579,8,6,2,1
399.0,-31_0,0.2467003823855927,0,0,4,0
399.0,-338_0,0.5118534482758621,0,6,19,1
399.0,-340_0,0.0,11,15,0,0
399.0,-45_0,0.0,0,1,0,0
399.0,-55_0,0.0695922788301086,9,9,2,0
399.0,-583_0,0.5146302014409646,9,0,21,1
399.0,-587_0,0.5097706032285472,0,0,18,1
399.0,-588_0,0.3358119453106261,4,0,14,1
399.0,-592_0,0.3053506835157608,6,1,13,0
399.0,-64_0,0.4934007647711854,0,1,8,0
399.0,-827_0,0.3390692548953123,14,6,8,1
399.0,-831_0,0.2548853016142736,11,2,9,1
399.0,-844_0,0.4489795918367347,0,4,11,0
399.0,-852_0,0.2761363008781134,0,1,10,0
399.0,-854_0,0.32710923606907,7,13,5,1
399.0,-873_0,0.4088785046728972,8,5,7,1
399.0,-991_0,0.4264767906537168,1,11,18,1
399.0,1002_0,0.0276136300878113,1,5,1,0
399.0,1004_0,0.0446654839335369,10,14,0,0
399.0,1026_0,0.2869558088054439,9,2,7,0
399.0,1148_0,0.2424568965517241,5,1,9,1
399.0,1150_0,0.1616379310344827,10,6,6,0
399.0,1154_0,0.0,7,8,0,0
399.0,1204_0,0.0,5,10,0,0
399.0,1205_0,0.5086038823429686,10,1,12,1
399.0,120_0,0.0544602984424354,4,2,2,0
399.0,1212_0,0.0,10,10,0,0
399.0,1242_0,0.0,0,3,0,0
399.0,1257_0,0.3083754779819909,5,0,5,1
399.0,1259_0,0.3083754779819909,0,0,5,0
399.0,131_0,0.0566411781365052,2,0,2,0
399.0,144_0,0.0,7,7,0,0
399.0,1469_0,0.3166869671132765,9,1,13,0
399.0,148_0,0.0,3,5,0,0
399.0,152_0,0.2467003823855927,4,0,4,0
399.0,1595_0,0.3673469387755102,10,3,9,0
399.0,15_0,0.0,8,8,0,0
399.0,1614_0,0.370050573578389,0,0,6,1
399.0,162_0,0.0479731350443751,1,3,2,0
399.0,164_0,0.5086038823429686,12,0,12,1
399.0,172_0,0.5144621012918715,3,0,9,1
399.0,1766_0,0.2548853016142736,4,0,9,0
399.0,1774_0,0.2723014922121773,16,11,10,0
399.0,1775_0,0.0490124001372347,0,0,2,0
399.0,1785_0,0.082840890263434,3,3,3,0
399.0,190_0,0.2424568965517241,1,0,9,1
399.0,1915_0,0.5230125523012553,18,1,19,1
399.0,1925_0,0.2895333687207451,0,0,12,0
399.0,1946_0,0.0,10,15,0,0
399.0,1950_0,0.2723014922121773,4,1,10,0
399.0,1988_0,0.167905972655313,0,1,7,0
399.0,1994_0,0.3232758620689655,0,0,12,0
399.0,2138_0,0.2351005054660867,9,5,4,0
399.0,214_0,0.5410084397316598,0,1,20,0
399.0,2165_0,0.1101079057476326,4,0,4,0
399.0,2169_0,0.1271509705857421,12,9,3,0
399.0,2192_0,0.0,5,8,0,0
399.0,2214_0,0.5016617043977785,0,0,12,1
399.0,2220_0,0.2424568965517241,5,16,9,1
399.0,2230_0,0.2450620006861736,1,0,10,0
399.0,229_0,0.0,15,18,0,0
399.0,334_0,0.0,5,5,0,0
399.0,444_0,0.2448979591836734,6,0,6,0
399.0,474_0,0.5118534482758621,10,0,19,1
399.0,55_0,0.1233501911927963,2,2,2,1
399.0,583_0,0.1960496005489388,1,1,8,0
399.0,587_0,0.141602945341263,5,0,5,0
399.0,588_0,0.4557447829215639,0,0,19,0
399.0,5_0,0.1752336448598131,6,3,3,0
399.0,612_0,0.0,2,2,0,0
399.0,64_0,0.370050573578389,10,4,6,0
399.0,71_0,0.1271509705857421,3,0,3,1
399.0,75_0,0.0,2,2,0,0
399.0,827_0,0.3814529117572264,0,0,9,0
399.0,852_0,0.0,1,7,0,0
399.0,854_0,0.2331870122826279,5,2,3,1
399.0,873_0,0.4088785046728972,15,10,7,1
399.0,879_0,0.5173728352031369,13,0,19,1
400.0,-1004_0,0.2981228624449979,2,8,5,0
400.0,-1025_0,0.5257009345794393,3,2,9,1
400.0,-1034_0,0.5281504172388296,0,0,10,0
400.0,-1150_0,0.3642673569315227,15,7,13,0
400.0,-1194_0,0.0,5,8,0,0
400.0,-1204_0,0.1178177824950633,6,7,4,0
400.0,-1211_0,0.5097706032285472,3,1,18,1
400.0,-1212_0,0.3814529117572264,0,0,9,0
400.0,-1242_0,0.2216535225661611,15,16,7,1
400.0,-144_0,0.0408163265306122,8,7,1,0
400.0,-1469_0,0.1948842874543239,0,0,8,0
400.0,-1492_0,0.0272301492212177,1,0,1,0
400.0,-1595_0,0.1632653061224489,11,7,4,0
400.0,-15_0,0.0,7,7,0,0
400.0,-162_0,0.5037179179659391,0,0,21,1
400.0,-164_0,0.5086038823429686,0,1,12,1
400.0,-1725_0,0.195588250422374,5,2,3,0
400.0,-172_0,0.4001371898936778,13,9,7,1
400.0,-1739_0,0.3083754779819909,10,5,5,1
400.0,-1755_0,0.1271509705857421,0,0,3,0
400.0,-1785_0,0.1898953243519936,0,2,6,0
400.0,-1918_0,0.1695346274476561,0,0,4,0
400.0,-1939_0,0.0,0,4,0,0
400.0,-1940_0,0.3502155172413793,0,1,13,0
400.0,-1950_0,0.0581791147848407,3,0,3,0
400.0,-1974_0,0.2467003823855927,10,6,4,0
400.0,-1980_0,0.1850252867891945,4,1,3,0
400.0,-1988_0,0.1733200519739261,19,16,8,1
400.0,-199_0,0.3865908212293588,6,0,14,1
400.0,-2020_0,0.3693931398416886,6,12,14,1
400.0,-202_0,0.1632653061224489,20,16,4,0
400.0,-2126_0,0.3526507581991301,1,0,6,1
400.0,-214_0,0.0541008439731659,2,3,2,1
400.0,-2173_0,0.2229827432795667,10,7,3,0
400.0,-2192_0,0.0,0,4,0,0
400.0,-219_0,0.4898653912390399,15,19,13,1
400.0,-2213_0,0.2620270411906509,10,0,10,0
400.0,-2214_0,0.1587679606255457,5,1,4,0
400.0,-2228_0,0.0,8,12,0,0
400.0,-27_0,0.1850252867891945,9,6,3,1
400.0,-31_0,0.2467003823855927,0,0,4,0
400.0,-338_0,0.4849137931034483,0,7,18,1
400.0,-340_0,0.0,11,15,0,0
400.0,-45_0,0.0,0,1,0,0
400.0,-55_0,0.1233501911927963,8,8,2,0
400.0,-583_0,0.5146302014409646,9,0,21,1
400.0,-587_0,0.5097706032285472,0,0,18,1
400.0,-588_0,0.3358119453106261,4,0,14,1
400.0,-592_0,0.3053506835157608,6,0,13,0
400.0,-64_0,0.4934007647711854,0,1,8,0
400.0,-827_0,0.3814529117572264,15,6,9,1
400.0,-831_0,0.2548853016142736,11,2,9,1
400.0,-844_0,0.4489795918367347,0,4,11,0
400.0,-852_0,0.2761363008781134,0,1,10,0
400.0,-854_0,0.3504672897196262,8,13,6,1
400.0,-873_0,0.4088785046728972,8,5,7,1
400.0,-991_0,0.4181917252507979,1,12,17,1
400.0,1002_0,0.0276136300878113,1,5,1,0
400.0,1004_0,0.0446654839335369,10,14,0,0
400.0,1026_0,0.28254835868392,9,3,6,0
400.0,1148_0,0.2424568965517241,5,1,9,1
400.0,1150_0,0.1616379310344827,10,5,6,0
400.0,1154_0,0.0,7,8,0,0
400.0,1204_0,0.0,5,9,0,0
400.0,1205_0,0.5086038823429686,10,1,12,1
400.0,120_0,0.076398637414516,5,2,3,0
400.0,1212_0,0.0,10,10,0,0
400.0,1242_0,0.0,0,3,0,0
400.0,1257_0,0.370050573578389,6,0,6,1
400.0,1259_0,0.3083754779819909,0,0,5,0
400.0,131_0,0.0566411781365052,2,0,2,0
400.0,144_0,0.0,6,7,0,0
400.0,1469_0,0.3166869671132765,8,1,13,0
400.0,148_0,0.0,3,5,0,0
400.0,152_0,0.2636323629585753,5,0,5,0
400.0,1595_0,0.3673469387755102,10,3,9,0
400.0,15_0,0.0,8,8,0,0
400.0,1614_0,0.370050573578389,0,0,6,1
400.0,162_0,0.0479731350443751,1,2,2,0
400.0,172_0,0.5144621012918715,3,0,9,1
400.0,1766_0,0.2548853016142736,3,0,9,0
400.0,1774_0,0.2723014922121773,15,11,10,0
400.0,1775_0,0.0490124001372347,0,0,2,0
400.0,1785_0,0.1104545203512453,4,2,4,0
400.0,190_0,0.2424568965517241,1,0,9,1
400.0,1915_0,0.5230125523012553,18,1,19,1
400.0,1925_0,0.2895333687207451,0,0,12,0
400.0,1946_0,0.0,10,14,0,0
400.0,1950_0,0.2723014922121773,4,1,10,0
400.0,1988_0,0.167905972655313,0,1,7,0
400.0,1994_0,0.3232758620689655,0,0,12,0
400.0,2138_0,0.2938756318326084,10,5,5,0
400.0,214_0,0.5410084397316598,0,1,20,0
400.0,2165_0,0.1101079057476326,4,0,4,0
400.0,2169_0,0.1129144630205717,12,10,2,0
400.0,2192_0,0.0,5,7,0,0
400.0,2214_0,0.5016617043977785,0,0,12,1
400.0,2220_0,0.2424568965517241,5,15,9,1
400.0,2230_0,0.2450620006861736,1,0,10,0
400.0,229_0,0.0,14,18,0,0
400.0,334_0,0.0,5,5,0,0
400.0,444_0,0.2448979591836734,6,0,6,0
400.0,474_0,0.5118534482758621,10,0,19,1
400.0,55_0,0.1233501911927963,2,2,2,1
400.0,583_0,0.1960496005489388,1,1,8,0
400.0,587_0,0.141602945341263,5,0,5,0
400.0,588_0,0.4557447829215639,0,0,19,0
400.0,5_0,0.116822429906542,6,4,2,0
400.0,612_0,0.0,2,2,0,0
400.0,64_0,0.3574858238210779,10,5,5,0
400.0,71_0,0.1271509705857421,3,0,3,1
400.0,75_0,0.0,2,2,0,0
400.0,827_0,0.3814529117572264,0,0,9,0
400.0,852_0,0.0,1,7,0,0
400.0,854_0,0.1752336448598131,5,2,3,1
400.0,873_0,0.4088785046728972,14,10,7,1
400.0,879_0,0.5173728352031369,13,0,19,1
401.0,-1004_0,0.2938756318326084,2,8,5,0
401.0,-1025_0,0.4994003615515499,2,3,8,1
401.0,-1034_0,0.5281504172388296,0,0,10,0
401.0,-1150_0,0.3502155172413793,15,7,13,0
401.0,-1194_0,0.0,5,8,0,0
401.0,-1204_0,0.1132823562730104,5,7,4,0
401.0,-1211_0,0.5097706032285472,2,1,18,1
401.0,-1212_0,0.3814529117572264,0,0,9,0
401.0,-1242_0,0.2079236096394986,15,15,8,1
401.0,-144_0,0.0408163265306122,8,7,1,0
401.0,-1469_0,0.1948842874543239,0,0,8,0
401.0,-1492_0,0.0272301492212177,1,0,1,0
401.0,-1595_0,0.1632653061224489,11,7,4,0
401.0,-15_0,0.0,7,7,0,0
401.0,-162_0,0.5037179179659391,0,0,21,1
401.0,-164_0,0.5086038823429686,0,1,12,1
401.0,-1725_0,0.2155172413793103,6,2,4,0
401.0,-172_0,0.4001371898936778,13,9,7,1
401.0,-1739_0,0.3083754779819909,10,5,5,1
401.0,-1755_0,0.1271509705857421,0,0,3,0
401.0,-1785_0,0.165681780526868,0,2,6,0
401.0,-1918_0,0.1695346274476561,0,0,4,0
401.0,-1939_0,0.0,0,4,0,0
401.0,-1940_0,0.3502155172413793,0,1,13,0
401.0,-1950_0,0.0816904476636532,3,0,3,0
401.0,-1974_0,0.2467003823855927,10,6,4,0
401.0,-1980_0,0.1850252867891945,4,1,3,0
401.0,-1988_0,0.1897812792452954,19,17,7,1
401.0,-199_0,0.3865908212293588,6,0,14,1
401.0,-2020_0,0.3759887589481291,7,12,15,1
401.0,-202_0,0.2040816326530612,21,16,5,0
401.0,-2126_0,0.3526507581991301,1,0,6,1
401.0,-214_0,0.0541008439731659,2,3,2,1
401.0,-2173_0,0.1714873670972905,10,7,3,0
401.0,-2192_0,0.0,0,4,0,0
401.0,-219_0,0.5091649694501018,15,19,13,1
401.0,-2213_0,0.2620270411906509,10,0,10,0
401.0,-2214_0,0.1587679606255457,5,1,4,0
401.0,-2228_0,0.0,7,11,0,0
401.0,-27_0,0.1850252867891945,9,6,3,1
401.0,-31_0,0.2467003823855927,0,0,4,0
401.0,-338_0,0.4849137931034483,0,7,18,1
401.0,-340_0,0.0,11,14,0,0
401.0,-45_0,0.0,0,1,0,0
401.0,-55_0,0.1233501911927963,8,8,2,0
401.0,-583_0,0.5146302014409646,9,0,21,1
401.0,-587_0,0.5097706032285472,0,0,18,1
401.0,-588_0,0.3494626753047731,5,0,15,1
401.0,-592_0,0.3053506835157608,5,0,13,0
401.0,-64_0,0.4934007647711854,0,1,8,0
401.0,-827_0,0.3814529117572264,15,6,9,1
401.0,-831_0,0.2733424260417427,12,2,10,1
401.0,-844_0,0.4489795918367347,0,4,11,0
401.0,-852_0,0.2761363008781134,0,1,10,0
401.0,-854_0,0.3504672897196262,8,13,6,1
401.0,-873_0,0.4088785046728972,7,5,7,1
401.0,-991_0,0.4077716478771888,1,12,17,1
401.0,1002_0,0.0484973985547105,2,4,2,0
401.0,1004_0,0.0446654839335369,10,13,0,0
401.0,1026_0,0.2569851094357754,8,3,6,0
401.0,1148_0,0.2424568965517241,5,1,9,1
401.0,1150_0,0.1616379310344827,10,5,6,0
401.0,1154_0,0.0,6,8,0,0
401.0,1204_0,0.0,5,9,0,0
401.0,1205_0,0.5086038823429686,10,1,12,1
401.0,1209_0,0.0269396551724137,1,0,1,0
401.0,120_0,0.0623323776313682,5,3,2,0
401.0,1212_0,0.0,10,10,0,0
401.0,1242_0,0.0,0,3,0,0
401.0,1257_0,0.370050573578389,6,0,6,1
401.0,1259_0,0.3083754779819909,0,0,5,0
401.0,131_0,0.0566411781365052,2,0,2,0
401.0,144_0,0.0,6,7,0,0
401.0,1469_0,0.3166869671132765,8,1,13,0
401.0,148_0,0.0,3,4,0,0
401.0,152_0,0.3083754779819909,5,0,5,0
401.0,1595_0,0.3521423170396837,10,3,8,0
401.0,15_0,0.0,8,8,0,0
401.0,1614_0,0.370050573578389,0,0,6,1
401.0,162_0,0.0479731350443751,1,2,2,0
401.0,172_0,0.5144621012918715,3,0,9,1
401.0,1766_0,0.2548853016142736,3,0,9,0
401.0,1774_0,0.2723014922121773,15,10,10,0
401.0,1775_0,0.0490124001372347,0,0,2,0
401.0,1785_0,0.1104545203512453,4,2,4,0
401.0,190_0,0.2424568965517241,1,0,9,1
401.0,1915_0,0.5230125523012553,17,1,19,1
401.0,1925_0,0.2895333687207451,0,0,12,0
401.0,1946_0,0.0,10,14,0,0
401.0,1950_0,0.2723014922121773,4,1,10,0
401.0,1988_0,0.167905972655313,0,1,7,0
401.0,1994_0,0.3232758620689655,0,0,12,0
401.0,2138_0,0.2611333687210486,10,6,4,0
401.0,214_0,0.5410084397316598,0,1,20,0
401.0,2165_0,0.1101079057476326,4,0,4,0
401.0,2169_0,0.084767313723828,12,10,2,0
401.0,2192_0,0.0,5,7,0,0
401.0,2214_0,0.5016617043977785,0,0,12,1
401.0,2220_0,0.2424568965517241,5,15,9,1
401.0,2230_0,0.2450620006861736,0,0,10,0
401.0,229_0,0.0,14,18,0,0
401.0,334_0,0.0,5,5,0,0
401.0,444_0,0.2448979591836734,6,0,6,0
401.0,474_0,0.5118534482758621,10,0,19,1
401.0,55_0,0.1850252867891945,3,2,3,1
401.0,583_0,0.1960496005489388,1,1,8,0
401.0,587_0,0.141602945341263,5,0,5,0
401.0,588_0,0.4557447829215639,0,0,19,0
401.0,5_0,0.116822429906542,6,4,2,0
401.0,612_0,0.0,2,2,0,0
401.0,64_0,0.3083754779819909,10,5,5,0
401.0,71_0,0.142911118066202,4,0,4,1
401.0,75_0,0.0,2,2,0,0
401.0,827_0,0.3814529117572264,0,0,9,0
401.0,852_0,0.0,1,7,0,0
401.0,854_0,0.1752336448598131,5,2,3,1
401.0,873_0,0.4672897196261683,15,10,8,1
401.0,879_0,0.5173728352031369,13,0,19,1
402.0,-1004_0,0.2842086157903438,3,9,5,1
402.0,-1025_0,0.4901858564170369,2,3,8,1
402.0,-1034_0,0.5281504172388296,0,0,10,0
402.0,-1150_0,0.3622115624416642,15,7,14,0
402.0,-1194_0,0.0,5,8,0,0
402.0,-1204_0,0.1132823562730104,5,7,4,0
402.0,-1211_0,0.5097706032285472,2,1,18,1
402.0,-1212_0,0.3814529117572264,0,0,9,0
402.0,-1242_0,0.2265647125460209,15,15,8,1
402.0,-144_0,0.0,8,8,0,0
402.0,-1469_0,0.1948842874543239,0,0,8,0
402.0,-1492_0,0.0419047823248096,2,0,2,0
402.0,-1595_0,0.1353349629637139,12,8,4,0
402.0,-15_0,0.0,7,7,0,0
402.0,-162_0,0.5037179179659391,0,0,21,1
402.0,-164_0,0.5086038823429686,0,1,12,1
402.0,-1725_0,0.2155172413793103,6,2,4,0
402.0,-172_0,0.4001371898936778,13,8,7,1
402.0,-1739_0,0.3284295522868207,11,5,6,1
402.0,-1755_0,0.1271509705857421,0,0,3,0
402.0,-1785_0,0.165681780526868,0,2,6,0
402.0,-1918_0,0.1695346274476561,0,0,4,0
402.0,-1939_0,0.0,0,4,0,0
402.0,-1940_0,0.3502155172413793,0,1,13,0
402.0,-1950_0,0.0816904476636532,3,0,3,0
402.0,-1974_0,0.2467003823855927,10,6,4,0
402.0,-1980_0,0.1850252867891945,4,1,3,0
402.0,-1988_0,0.167905972655313,19,16,7,1
402.0,-199_0,0.4142044513171701,7,0,15,1
402.0,-2020_0,0.3957783641160949,7,12,15,1
402.0,-202_0,0.1632653061224489,21,17,4,0
402.0,-2126_0,0.3526507581991301,1,0,6,1
402.0,-214_0,0.0811512659597489,3,3,3,1
402.0,-2173_0,0.1714873670972905,10,7,3,0
402.0,-2192_0,0.0,0,4,0,0
402.0,-219_0,0.5483315055616481,16,19,14,1
402.0,-2213_0,0.2620270411906509,10,0,10,0
